ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S37.146,1247 DEERFIELD LN,The Village of Glenbrook,Sumter,Live Oak,579900,3,2.0,2018,2 Car Garage,,28.94435002,-82.00940039,A,P,FSPiDYKWPuU,249460,
M57.20,16846 SE 80TH BELLAVISTA CIR,The Village of Calumet Grove,Marion,Whispering Pine,549900,3,2.0,1906,2 Car Garage,,28.97923961,-82.02101376,A,P,,248740,
S217.162,1583 LEMON LOOP,The Village of Hillsborough,Sumter,Gardenia,519000,3,2.0,2080,2 Car Garage,,28.84663175,-81.99123612,A,P,,248551,
