ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S634.13,2915 MEADOW LAWN LN,The Village of Belle Aire,Sumter,Stoneybrook,459900,3,2,1612,"1 Car, plus Golf Car Garage",,28.95546117,-81.99893166,A,P,,249835,
L32.31,851 KAUSKA WAY,The Village of Pine Hills,Lake,Lantana,995000,3,2,2120,"2 Car, plus Golf Car Garage",,28.84998813,-81.94094309,A,P,,250365,
S42V.24,5870 FLINT LOOP,The Village of Monarch Grove,Sumter,Gardenia,785000,3,2,2051,,,28.79121139,-81.99730108,A,P,xuvqjejm2ak,248421,
L70V.47,1077 WALSH LN,The Village of Lake Denham,Lake,Charlotte,399000,3,2,1499,2 Car Garage,,28.75600524,-81.92575196,A,P,92IMGG3uU7Q,248778,
