ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S34.127,3000 SANDY LN,The Village of Polo Ridge,Sumter,Flagler,439900,3,2,2044,2 Car Garage,,28.93752006,-82.00108111,A,P,5FCaypIY6nM,247931,
S46V.37,5375 MARLENE PL,The Village of Bradford,Sumter,Woodside,625000,3,3,2296,"2 Car, plus Golf Car Garage",,28.80260007,-81.97872117,A,P,Pta-lRlkMU8,248709,
