ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S28V.67,5055 FRANCIS LOOP,The Village of Marsh Bend,Sumter,Wisteria,399900,3,2,1569,2 Car Garage,,28.81046688,-82.02629431,A,P,,249193,
S725.30,5439 WEAVER AVE,The Village of Marsh Bend,Sumter,Sapphire,315000,2,2,1462,"1 Car, plus Golf Car Garage",,28.80109261,-82.01427813,A,P,,248469,
