ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S203.14,3683 FIR ST,The Village of Dunedin,Sumter,Sunflower,454500,3,2.0,1964,"2 Car, plus Golf Car Garage",,28.84384898,-81.98339628,A,P,2i3GI41irOI,248695,
