ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S741.16,955 COUTURE ST,The Village of Chitty Chatty,Sumter,Belmore,529727,3,2.0,1699,2 Car Garage,,28.81409289,-81.97403277,A,P,EaFnBSjvejM,249581,
