ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S214.23,3265 HAISLIP CT,The Village of Gilchrist,Sumter,Lily,1074900,3,2.0,1979,3 Car Garage,Swimming Pool,28.85407161,-81.98925995,A,P,,249470,
S218V.32,7726 SYDNEY CT,The Village of Shady Brook,Sumter,Charlotte,479000,3,2.0,1497,2 Car Garage,,28.745215,-81.98760936,A,P,,250499,
