ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
L33.138,963 KOLLER CT,The Village of Pine Hills,Lake,Gardenia,494500,3,2.0,1967,"2 Car, plus Golf Car Garage",,28.84907875,-81.9442343,A,P,,250191,
S100V.38,4850 ANGELA AVE,The Village of St. Johns,Sumter,Topaz,299500,2,2.0,1223,2 Car Garage,,28.81547603,-82.0133783,A,P,,249570,
