ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S833.377,11368 LAUFERSKY LANE,Oxford Oaks - Family Neighborhood,Sumter,Palm Beach-OO,339900,3,2,1758,2 Car Garage,,28.92194397,-82.04152466,A,P,,249323,
L66V.15,1195 ELKINGTON RD,The Village of Lake Denham,Lake,Woodstar,569000,3,2,1861,2 Car Garage,,28.76050125,-81.92937335,A,P,1VuIyGp2-HU,248394,
