ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
L13.3317,1411 W SCHWARTZ BLVD,The Village of Country Club Hills,Lake,Manufactured Home,239000,3,2,1456,,,28.9503476,-81.9525273,A,P,,248527,
S4.43,252 JUAREZ WAY,The Village Rio Ponderosa,Sumter,Galveston,319621,2,2,1248,"2 Car, plus Golf Car Garage",,28.92041928,-81.95896625,A,P,yjwvYFBdrD4,250279,
S697.5,5 HICKORY HEAD HAMMOCK,The Village of Hickory Head Hammock,Sumter,MODIFIED DESIGNER,489711,2,2,1898,,,28.93969608,-81.95778878,A,P,,247990,
S85V.8,1352 MARYBETH LN,The Village of Hawkins,Sumter,Retreat,244900,2,2,963,"1 Car, plus Golf Car Garage",,28.79849699,-81.98474005,A,P,,248275,
