ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S712.29,2371 OTHELLO CT,The Village of Bonita,Sumter,Foxglove,368000,3,2,1407,"1 Car, plus Golf Car Garage",,28.87601108,-81.96783563,A,P,EsBRs9Srl9I,247631,
S97V.16,1997 FRASER CT,The Village of St. Johns,Sumter,Montclair,589995,3,2,1647,2 Car Garage,,28.80560259,-82.00240938,A,P,,247376,
