ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S10.105,906 CAMINO DEL REY DR,The Village Rio Ranchero,Sumter,La Costa,550000,3,2,2240,2 Car Garage,,28.93600956,-81.96599918,A,P,,247374,
S104V.12,4370 STONY RUN,The Village of Richmond,Sumter,Egret,1950000,3,2,2452,"2 Car, plus Golf Car Garage",Swimming Pool,28.82745778,-82.01906357,A,P,,247469,
