ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
L10.2055,736 TURNBERRY LN,The Village of Silver Lake,Lake,Manufactured Home,169900,2,1,832,,,28.94760597,-81.94054505,A,P,,249363,
S45V.59,813 AKIN WAY,The Village of Chitty Chatty,Sumter,Iris,759000,3,2,1944,"2 Car, plus Golf Car Garage",Swimming Pool,28.81657444,-81.97096632,A,P,8bnBXS1l-gg,248281,
