ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S234.218,3829 NEIGHBORLY WAY,The Village of Lake Deaton,Sumter,Whispering Pine,380000,3,2.0,1679,2 Car Garage,,28.84052928,-82.00008695,A,P,,249758,
L79V.26,7588 ALYSHA AVE,The Village of Dabney,Lake,Arlington,369900,3,2.0,1656,2 Car Garage,,28.7485771,-81.91798046,A,P,Jk6KMGLU2RM,249339,
