ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S30.250,2556 CARIBE DR,The Village Santiago,Sumter,Lafayette,385000,3,2,1892,2 Car Garage,,28.95140821,-81.99766809,A,P,,248225,
S42V.38,5937 BALDESCHWIELER WAY,The Village of Monarch Grove,Sumter,Mossy Oak,545000,3,3,1905,"2 Car, plus Golf Car Garage",,28.78898505,-81.99817911,A,P,,248957,
S94V.40,1600 WAYCROSS PL,The Village of Hawkins,Sumter,Sunflower,414000,3,2,1929,"2 Car, plus Golf Car Garage",,28.79694621,-81.99168421,A,P,J7mwzY8bT9M,247220,
