ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S951.4,3056 NUTWOOD AVE,The Village of Pinellas,Sumter,Colony,319000,2,2.0,1156,"1 Car, plus Golf Car Garage",,28.85926322,-82.01449538,A,P,tVhYviATV7Y,248818,
S126V.35,4634 RAMSELL RD,The Village of DeLuna,Sumter,Hammock,365000,3,2.0,1631,2 Car Garage,,28.82039261,-82.04059032,A,P,,248808,
