ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S102.2,1694 BLACK LAKE DR,The Village of Bridgeport at Lake Miona,Sumter,Chatham,2145000,3,2,3150,,Swimming Pool,28.90787979,-81.994134,A,P,tkW-OKri0aE,249895,
S175.170,632 WELLESLY PL,The Village of Sanibel,Sumter,Iris,525000,3,2,1965,"2 Car, plus Golf Car Garage",,28.8621681,-81.9647316,A,P,4jl68EScv9M,249330,
S215V.49,1714 MCMURTRIE LOOP,The Village of Moultrie Creek,Sumter,Whip-Poor-Will,419900,3,2,1476,2 Car Garage,,28.7512603,-81.99383874,A,P,oS5vQUtBMtk,248433,
