ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
L63V.56,7155 NAMAN CT,The Village of Lake Denham,Lake,Spoonbill,539900,3,2.0,2067,3 Car Garage,,28.75907465,-81.93580529,A,P,,249571,
S211V.8,1832 WALMER LN,The Village of Moultrie Creek,Sumter,Seabreeze,372000,3,2.0,1505,2 Car Garage,,28.74896859,-81.99762439,A,P,,248933,
