ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S74.59,2184 WILLOW GROVE WAY,The Village of Bonnybrook,Sumter,Gardenia,989750,3,2,1973,"2 Car, plus Golf Car Garage",Swimming Pool,28.92011036,-82.00774366,A,P,ka7Oqyeu1B8,247295,
S116V.10,4455 ELIJAH LOOP,The Village of DeLuna,Sumter,Charlotte,389000,3,2,1492,2 Car Garage,,28.82536008,-82.02764071,A,P,,249525,
