ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S695.78,1747 MORELOS RD,The Village de La Vista,Sumter,Colony,259000,2,2.0,1121,"1 Car, plus Golf Car Garage",,28.92509566,-81.9668659,A,P,,250783,
S122.334,733 CORDOVA CIR,The Village of Largo,Sumter,Gardenia,649900,3,2.0,2515,"2 Car, plus Golf Car Garage",,28.88032547,-81.96718088,A,P,kl26BnrNI8o,251112,
