ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S608.101,876 WINCHESTER CT,The Village of Polo Ridge,Sumter,Mazatlan,350000,2,2.0,1116,"1 Car, plus Golf Car Garage",,28.93588847,-82.00592875,A,P,,250872,
S176.32,2875 ADRIENNE WAY,The Village of Sanibel,Sumter,Lily,499000,3,2.0,1939,,,28.86356227,-81.97093193,A,P,0,248748,
S217V.10,1742 JAMES GRAY ST,The Village of Moultrie Creek,Sumter,Wisteria,389900,3,2.0,1564,2 Car Garage,,28.74649268,-81.99499453,A,P,Hpce9CAeNvA,248747,
