ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S1.108,612 SAN MARIA ST,The Village Rio Grande,Sumter,Beaumont,420000,3,2,1392,2 Car Garage,Swimming Pool,28.92960541,-81.95840297,A,P,,248483,
S966.10,3790 E TORCH LAKE DR,The Village of Collier at Antrim Dells,Sumter,Wyndham,699000,3,2,1851,,,28.84137755,-82.01523842,A,P,,249905,
