ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S117V.39,3037 LICCIARDELLO PATH,The Village of DeLuna,Sumter,Aspen,549000,3,2.0,1922,"2 Car, plus Golf Car Garage",,28.8243314,-82.03120223,A,P,,249104,
S140V.63,5857 MACKENZIE AVE,The Village of Hammock at Fenney,Sumter,Bridgeport,575000,3,2.0,2057,"2 Car, plus Golf Car Garage",,28.79113813,-82.05096231,A,P,,250782,
