ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S670.81,300 STARR LN,The Village of Caroline,Sumter,Colony,289500,2,2,1156,"1 Car, plus Golf Car Garage",,28.89543963,-81.95499539,A,P,,248499,
S833.301,11403 ZIMMERMAN PATH,Oxford Oaks - Family Neighborhood,Sumter,Putnam-OO,430000,4,2,2333,2 Car Garage,,28.92176023,-82.03838623,A,P,,247943,
