ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S34.217,3080 BATALLY CT,The Village of Glenbrook,Sumter,Magnolia,577000,3,2,1900,"2 Car, plus Golf Car Garage",Swimming Pool,28.94248832,-82.00294228,A,P,,249538,
S36A.1,5769 HICKEY WAY,The Village of Monarch Grove,Sumter,Iris,724900,3,2,1914,"2 Car, plus Golf Car Garage",,28.79302945,-81.99424962,A,P,-dhlrRVvVlE,248790,
