ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
L17.5432,1117 SAN REMO LN,The Village Mira Mesa,Lake,Corpus Christi,285000,2,2,1383,2 Car Garage,,28.92878488,-81.94976682,A,P,,247843,
M56.59,17081 SE 80TH LOCUSTWOOD CT,The Village of Calumet Grove,Marion,Dogwood,439900,3,2,1482,2 Car Garage,Swimming Pool,28.97371191,-82.0188745,A,P,,249481,
S131.153,2113 KERWOOD LOOP,The Village of Amelia,Sumter,About Time,299995,2,2,1135,,,28.88056077,-81.95974363,A,P,,249437,
S175.31,2924 JURGENSEN TER,The Village of Sanibel,Sumter,Sunflower,469500,3,2,1875,"2 Car, plus Golf Car Garage",,28.86254449,-81.96487838,A,P,zIL74C0Rbtc,249327,
L33.158,963 HART DR,The Village of Pine Hills,Lake,Elm,459900,3,2,2024,"2 Car, plus Golf Car Garage",,28.84979068,-81.94434432,A,P,sQFp4dAWSKg,248136,
S112V.70,2781 NAVY HILL CIR,The Village of Richmond,Sumter,Sassafras,409900,3,2,1419,2 Car Garage,,28.83569978,-82.02429155,A,P,,250196,
L65V.5,7084 EMILINE TER,The Village of Lake Denham,Lake,Kingbird,749000,3,2,2326,"2 Car, plus Golf Car Garage",,28.76065349,-81.93601306,A,P,QvF58ufee6g,248692,
