ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
L19.5890,206 DESOTA CT,The Village Mira Mesa,Lake,San Miguel III,342000,3,2,1437,2 Car Garage,,28.92025027,-81.9475308,A,P,,247771,
S616.39,2808 BLACK BEAR LN,The Village of Fenney,Sumter,Carrabelle,399900,3,2,1406,"1 Car, plus Golf Car Garage",,28.79565173,-82.02539388,A,P,,248368,
