ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S712.34,737 LENORE LN,The Village of Bonita,Sumter,Woodlawn,344000,2,2.0,1132,"1 Car, plus Golf Car Garage",,28.87685999,-81.9677406,A,P,WEnc3wRgVZM,248300,
S38V.55,1572 WILLIAMSON DR,The Village of Monarch Grove,Sumter,Mossy Oak,649000,3,3.0,1963,"2 Car, plus Golf Car Garage",,28.78781938,-81.99064798,A,P,,250736,
S235V.19,7451 TIETJEN LN,The Village of Waters Edge,Sumter,Emerald,323800,2,2.0,1295,,,28.75199013,-81.98010736,A,P,,251321,
