ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S605.79,2801 SALAMANCA ST,The Village Santiago,Sumter,Colony,269000,2,2,1156,"1 Car, plus Golf Car Garage",,28.94354315,-81.99615634,A,P,,248286,
S236.37,412 CALVERT TER,The Village of Belvedere,Sumter,Marathon,289900,2,2,1148,"1 Car, plus Golf Car Garage",,28.92333613,-82.01637576,A,P,,250331,
S208.83,1328 MOCKINGBIRD LN,The Village of Fernandina,Sumter,Aspen,559000,3,2,2034,2 Car Garage,,28.85574367,-81.98517578,A,P,ibGmPm_GEuA,248367,
S71V.100,6203 TRIPP TER,The Village of Citrus Grove,Sumter,Bridgeport,879000,3,2.5,2099,"2 Car, plus Golf Car Garage",,28.78239548,-81.96216344,A,P,,250129,
S49V.130,5668 PATTERSON LOOP,The Village of St. Catherine,Sumter,Gardenia,775000,3,2,2060,3 Car Garage,Swimming Pool,28.79571042,-81.96643759,A,P,,247889,
