ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S31.139,1703 GOMEZ PL,The Village Alhambra,Sumter,Maverick III,334500,3,2,1210,"1 Car, plus Golf Car Garage",,28.95506524,-81.99552786,A,P,588F49TEYto,249383,
L7.1407,1743 W SCHWARTZ BLVD,The Village of Country Club Hills,Lake,Manufactured Home,115900,0,0,0,,,28.95803071,-81.9493937,A,P,,245658,
S149V.46,1587 NORTHCOTT LOOP,The Village of Well Point,Sumter,Mockingbird,609900,3,2,2063,"2 Car, plus Golf Car Garage",,28.78463404,-81.99093537,A,P,,248391,
