ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S714.80,1543 DOUBLE PALM PL,The Village of Duval,Sumter,Marathon,325000,2,2,1258,"1 Car, plus Golf Car Garage",,28.87385194,-81.99014428,A,P,Q8eP7QrRDig,247765,
S234.203,3766 INDIANWOOD RD,The Village of Lake Deaton,Sumter,Sunflower,462000,3,2,1925,"2 Car, plus Golf Car Garage",,28.84196775,-82.00000022,A,P,,249579,
