ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S971.31,644 CABRERA CT,Haciendas of Mission Hills,Sumter,Wyndham,669000,3,2.0,1715,2 Car Garage,,28.91805636,-81.96525246,A,P,MuZ7aZQdmTs,250498,
S833.186,3269 SENNETT CIR,Oxford Oaks - Family Neighborhood,Sumter,Ivy,649900,4,3.0,2900,3 Car Garage>..<3 + Car Garage,,28.9172547,-82.04879236,A,P,,248898,
S134V.23,4126 NADIRA CT,The Village of DeLuna,Sumter,Winslow-C,449000,3,2.0,1969,"2 Car, plus Golf Car Garage",,28.83283868,-82.04101646,A,P,,249317,
