ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S603.97,1702 ROSALES RD,The Village Alhambra,Sumter,Cabot Cove,289900,2,2,1143,"1 Car, plus Golf Car Garage",,28.95515733,-81.99387217,A,P,,247536,
L25.9,1186 BRUSKO DR,The Village of Pine Ridge,Lake,Gardenia,824900,3,2,2243,"2 Car, plus Golf Car Garage",Swimming Pool,28.86103869,-81.95046454,A,P,,248345,
