ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
L7.1211,1610 LAUREN LN,The Village of Country Club Hills,Lake,Manufactured Home,209900,2,2.0,1446,,,28.95429304,-81.95111179,A,P,,249932,
S94V.24,5565 MELVIN DR,The Village of Hawkins,Sumter,Iris,864900,3,2.0,2064,"2 Car, plus Golf Car Garage",,28.79817068,-81.99145846,A,P,BFEz2w1J0jA,250178,
