ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S194.123,728 CONGAREE LOOP,The Village of Osceola Hills,Sumter,Begonia,847711,3,2.5,2829,"2 Car, plus Golf Car Garage",,28.83059469,-81.96631289,A,P,,249825,
S70V.44,6262 SIVERSON TER,The Village of Citrus Grove,Sumter,Topaz,289500,2,2.0,1203,2 Car Garage,,28.78116751,-81.96063274,A,P,,249933,
