ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S670.39,285 STARR LN,The Village of Caroline,Sumter,Colony,339800,2,2.0,1156,"1 Car, plus Golf Car Garage",,28.8957807,-81.95454175,A,P,,248989,
M59.72,7999 SE 174TH BELHAVEN LOOP,The Village of Chatham,Marion,Amarillo,334900,3,2.0,1392,2 Car Garage,,28.9690898,-82.01893226,A,P,,249680,
L60V.79,1580 ROWELL ST,The Village of Lake Denham,Lake,Sandhill Crane,399000,3,2.0,1450,2 Car Garage,,28.76074146,-81.93980042,A,P,,249686,
S222V.23,8010 JOEDY CARTER PATH,The Village of Shady Brook,Sumter,Starling,1225000,3,2.0,1993,"2 Car, plus Golf Car Garage",Swimming Pool,28.73810535,-81.99125764,A,P,,250717,
