ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S143.48,2727 BECKETT RUN,The Village of Hemingway,Sumter,Gardenia,875000,3,2,1926,"2 Car, plus Golf Car Garage",,28.86729069,-81.98150533,A,P,4Y99Qzijoj8,248060,
S186.59,483 PINFISH CT,The Village of Labelle,Sumter,Ivy,769000,4,2,2558,"2 Car, plus Golf Car Garage",,28.85077609,-81.96103084,A,P,zCXOoiXMYEY,247658,
L39.111,3283 WISE WAY,The Village of Pine Hills,Lake,Aspen,599900,3,2,1942,"2 Car, plus Golf Car Garage",,28.85315621,-81.95045355,A,P,,248166,
S10F.121,5810 PENNEY LN,The Village of Fenney,Sumter,Lantana,599900,3,2,2016,"2 Car, plus Golf Car Garage",Swimming Pool,28.79214236,-82.02838721,A,P,a8i93DesW4s,248754,
