ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S36.161,3147 MANSFIELD ST,The Village of Polo Ridge,Sumter,Hillsborough,425000,3,2.0,2022,"2 Car, plus Golf Car Garage",,28.92989114,-82.00621319,A,P,,248701,
M52.37,9595 SE 171ST ARGYLL ST,The Village of Woodbury,Marion,Amarillo,389900,3,2.0,1392,2 Car Garage,,28.97535384,-81.99420164,A,P,DFCy8NfAFLc,249620,
S140V.43,6014 PHEIL PATH,The Village of Hammock at Fenney,Sumter,Bridgeport,899000,3,2.5,2147,"2 Car, plus Golf Car Garage",,28.78737537,-82.05266938,A,P,,248872,
