ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
L73V.32,7335 TRUNDLE TER,The Village of Dabney,Lake,Sanderling,1149000,4,3.0,2317,3 Car Garage,,28.75432374,-81.91723921,A,P,wcgY6yWx0kQ,249935,
S662.7,1604 GIBBES WAY,The Village of Liberty Park,Sumter,Colony,274900,2,2.0,1156,"1 Car, plus Golf Car Garage",,28.87733591,-81.99177683,A,P,,249806,
S675.61,507 RICHBURG ST,The Village of Mallory Square,Sumter,Anna Maria,429000,3,2.0,1611,2 Car Garage,,28.89886793,-81.96092857,A,P,,249357,
