ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
M214.86,17876 SE 91ST FREEDOM CT,The Village of Springdale,Marion,Amelia,250900,2,2,1207,"1 Car, plus Golf Car Garage",,28.96208936,-82.0016135,A,P,,248118,
S833.122,3274 SENNETT CIR,Oxford Oaks - Family Neighborhood,Sumter,CUSTOM DESIGNER,529999,3,3,1924,"2 Car, plus Golf Car Garage",Swimming Pool,28.91678731,-82.04910623,A,P,a6VCdQM2F-w,247756,
