ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S215V.100,7546 BECKY CT,The Village of Moultrie Creek,Sumter,Wisteria,409900,3,2.0,1564,2 Car Garage,,28.74982299,-81.99603414,A,P,GyYfBwPHtYg,249425,
L30.60,3291 IIAMS CT,The Village of Pine Hills,Lake,Bayberry,499900,3,3.0,1892,"2 Car, plus Golf Car Garage",,28.85323465,-81.93903544,A,P,,249456,
