ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S810.45,2497 CEDAR KEY LN,The Village of Buttonwood,Sumter,Colony,259000,2,2,1156,"1 Car, plus Golf Car Garage",,28.8895532,-82.0162607,A,P,ojob_474z2c,248470,
L60V.91,1577 ROWELL ST,The Village of Lake Denham,Lake,Whip-Poor-Will,459000,3,2,1477,2 Car Garage,,28.76092786,-81.93945392,A,P,,249386,
