ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S171.84,2257 CLEARWATER RUN,The Village of Bridgeport at Miona Shores,Sumter,Grandview,1790000,4,2.5,3522,"2 Car, plus Golf Car Garage",Swimming Pool,28.90736746,-82.00702317,A,P,fN1cj5WtbfE,248254,
S210V.12,1993 MCMURTRIE LOOP,The Village of Moultrie Creek,Sumter,Burrowing Owl,929000,3,3,2129,"2 Car, plus Golf Car Garage",,28.74724231,-81.99947634,A,P,,249490,
