ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S618.14,5681 SPARTINA TER,The Village of DeSoto,Sumter,Emerald,295000,3,2.0,1426,,,28.79522326,-82.01692251,A,P,,250651,
L63V.36,1443 JEREMY CIR,The Village of Lake Denham,Lake,Whip-Poor-Will,359000,3,2.0,1477,2 Car Garage,,28.75621367,-81.93732761,A,P,P6w2z-lWWA0,247350,
S36A.3,5793 HICKEY WAY,The Village of Monarch Grove,Sumter,Sun Kissed,349000,3,2.0,1392,2 Car Garage,,28.79265852,-81.9933576,A,P,,250773,
