ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S159.85,2450 CARRIAGE HILL WAY,The Village of Tamarind Grove,Sumter,Ivy,675000,4,2,2517,"2 Car, plus Golf Car Garage",,28.8751453,-82.01490918,A,P,,247491,
S71V.12,6138 GRASSO CIR,The Village of Citrus Grove,Sumter,MODIFIED PREMIER,1199900,4,3,2670,3 Car Garage,Swimming Pool,28.78455015,-81.96274868,A,P,eHPU0pZY9iI,247442,
