ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S833.231,11220 ROZ WAY,Oxford Oaks - Family Neighborhood,Sumter,Ivy-OO,747727,4,2,2587,"2 Car, plus Golf Car Garage",Swimming Pool,28.91917575,-82.04207169,A,P,,250151,
M233.119,7360 SE 168TH MITZI STREET,The Village of Chatham at Soulliere,Marion,Charlotte,352000,3,2,1442,"1 Car, plus Golf Car Garage",,28.97727103,-82.03186424,A,P,bbi7wGhTPf0,249472,
