ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber
L36.92,3161 DRESSENDORFER DR,The Village of Pine Ridge,Lake,Sunflower,419900,3,2,1907,"2 Car, plus Golf Car Garage",,28.85657772,-81.94694714,A,P,,249861
L38.8,3096 POPE PL,The Village of Pine Ridge,Lake,Zinnia,879000,3,3,2079,"2 Car, plus Golf Car Garage",Swimming Pool,28.85829237,-81.95082564,A,P,x6TL2p1-ADk,249798
L38.47,3127 HUTCHESON WAY,The Village of Pine Ridge,Lake,Gardenia,699000,3,2,2373,"2 Car, plus Golf Car Garage",,28.85766144,-81.9486044,A,P,,250462
L29.11,3238 PETERSON PL,The Village of Pine Hills,Lake,Zinnia,549000,3,3,2324,"2 Car, plus Golf Car Garage",,28.85456774,-81.9375939,A,P,,249428
L29.67,3275 BURNS DR,The Village of Pine Hills,Lake,Iris,549900,3,2,1960,"2 Car, plus Golf Car Garage",,28.85352073,-81.93637825,A,P,,250338
L30.46,3241 KNOWLTON AVE,The Village of Pine Hills,Lake,Sunflower,429900,3,2,1937,"2 Car, plus Golf Car Garage",,28.85451288,-81.93969583,A,P,ZS1OaEZRHpA,250905
L30.60,3291 IIAMS CT,The Village of Pine Hills,Lake,Bayberry,514900,3,3,1892,"2 Car, plus Golf Car Garage",,28.85323465,-81.93903544,A,P,,249456
L30.89,3317 FINK ST,The Village of Pine Hills,Lake,Palm Beach,499000,3,2,1794,"2 Car, plus Golf Car Garage",,28.85266728,-81.93839695,A,P,,248838
L31.97,3457 CONSERVATION TRL,The Village of Pine Hills,Lake,Seabrook,1349000,3,2.5,3825,"2 Car, plus Golf Car Garage",Swimming Pool,28.84920782,-81.9379476,A,P,lSAEP-mtmCM,250749
L31.118,3457 BORROWMAN AVE,The Village of Pine Hills,Lake,Augusta,1895000,3,2,2587,"2 Car, plus Golf Car Garage",Swimming Pool,28.84915131,-81.93613115,A,P,,250346
L32.31,851 KAUSKA WAY,The Village of Pine Hills,Lake,Lantana,930000,3,2,2120,"2 Car, plus Golf Car Garage",,28.84998813,-81.94094309,A,P,,250365
L33.45,935 VAUGHN WAY,The Village of Pine Hills,Lake,Aspen,429000,3,2,1970,2 Car Garage,,28.85001032,-81.94289204,A,P,oR_Sk64m7F0,249840
L33.125,942 KOLLER CT,The Village of Pine Hills,Lake,Begonia,449000,3,2,1807,"2 Car, plus Golf Car Garage",,28.84909771,-81.94343925,A,P,,250214
L33.138,963 KOLLER CT,The Village of Pine Hills,Lake,Gardenia,494500,3,2,1967,"2 Car, plus Golf Car Garage",,28.84907875,-81.9442343,A,P,,250191
L33.169,996 VAUGHN WAY,The Village of Pine Hills,Lake,Gardenia,740000,3,2,1967,"2 Car, plus Golf Car Garage",Swimming Pool,28.84974531,-81.94492564,A,P,,250502
L34.99,3336 MCCABE ST,The Village of Pine Hills,Lake,Creekwood,530000,3,2,2041,"2 Car, plus Golf Car Garage",,28.85214471,-81.94419084,A,P,2FUTtWtHv9Y,250166
S207.25,2951 BONIFAY PATH,The Village of Fernandina at MacClenny,Sumter,St. Charles,1250000,3,2,2851,"2 Car, plus Golf Car Garage",Swimming Pool,28.86172181,-81.98003045,A,P,,250944
S617.26,5789 EMERSON CT,The Village of Fenney,Sumter,Charlotte,369500,3,2,1452,"1 Car, plus Golf Car Garage",,28.79266917,-82.0258888,A,P,,250897
S2F.97,3085 SPIDER LILY ST,The Village of Fenney,Sumter,Modified Designer,749000,3,2,2615,"2 Car, plus Golf Car Garage",,28.79652037,-82.0326103,A,P,-1SJAfb1bhk,249266
S4F.100,5695 SEA GRAPES WAY,The Village of Fenney,Sumter,Mossy Oak,925000,3,3,1905,"2 Car, plus Golf Car Garage",Swimming Pool,28.79486672,-82.02371253,A,P,YvHb_1WDGHw,250662
S9F.123,5854 RUTLAND AVE,The Village of Fenney,Sumter,Mason,635000,4,3,2315,"2 Car, plus Golf Car Garage",,28.79113364,-82.02567053,A,P,,250658
S624.56,5866 MARSH CT,The Village of Fenney,Sumter,Jade,299000,2,2,1184,"1 Car, plus Golf Car Garage",,28.7907481,-82.03135075,A,P,,250650
S623.17,5843 HOWELL TER,The Village of Fenney,Sumter,Cottage,235000,1,1,822,,,28.79139708,-82.02871245,A,P,,248970
S8F.48,2709 LYALL LOOP,The Village of Fenney,Sumter,Indigo,649000,3,3,1930,"2 Car, plus Golf Car Garage",,28.79113908,-82.02279031,A,P,,250748
M233.95,7354 SE 167TH ZINA LANE,The Village of Chatham at Soulliere,Marion,Charlotte,370000,3,2,1442,"1 Car, plus Golf Car Garage",,28.9779065,-82.03213774,A,P,,250839
S618.14,5681 SPARTINA TER,The Village of DeSoto,Sumter,Emerald,295000,3,2,1426,,,28.79522326,-82.01692251,A,P,,250651
S619.37,2441 NELLIE RD,The Village of DeSoto,Sumter,Anaheim,334900,3,2,1450,"1 Car, plus Golf Car Garage",,28.79403943,-82.01533952,A,P,,248432
S620.30,5852 UNGER CT,The Village of DeSoto,Sumter,Carrabelle,325000,2,2,1147,"1 Car, plus Golf Car Garage",,28.79097915,-82.01395613,A,P,,250468
S621.66,6026 GIBSON AVE,The Village of DeSoto,Sumter,Belmore,389000,3,2,1699,2 Car Garage,,28.78690088,-82.0158812,A,P,,250156
S622.3,6036 ALTMAN AVE,The Village of DeSoto,Sumter,Opal,304900,2,2,1337,"1 Car, plus Golf Car Garage",,28.78681473,-82.01500306,A,P,,250013
S7F.3,2560 CARUTHERS PATH,The Village of DeSoto,Sumter,Lantana,1075000,3,2,2016,"2 Car, plus Golf Car Garage",Swimming Pool,28.78836459,-82.01869478,A,P,rJ0VIPVyyWc,250318
S7F.41,6094 DELPHINA LOOP,The Village of DeSoto,Sumter,Jasmine,445900,3,2,1601,"2 Car, plus Golf Car Garage",,28.78782907,-82.0143351,A,P,https://www,250588
S18V.13,2100 BILLER CIR,The Village of McClure,Sumter,Lily,989000,3,2,1999,"2 Car, plus Golf Car Garage",Swimming Pool,28.7982751,-82.00730529,A,P,yMMFzFFGNEQ,249518
S18V.22,2130 BILLER CIR,The Village of McClure,Sumter,Woodside,1200000,4,3.5,2769,"2 Car, plus Golf Car Garage",Swimming Pool,28.79792906,-82.00569655,A,P,,250472
S18V.31,2158 BILLER CIR,The Village of McClure,Sumter,Mossy Oak,569000,3,3,1905,"2 Car, plus Golf Car Garage",,28.7963793,-82.0058247,A,P,dfo0QOWEkzI,250506
S718.52,6050 FORT TER,The Village of McClure,Sumter,Durham,364900,2,2,1290,2 Car Garage,,28.78614389,-82.00935052,A,P,,250763
S719.6,2170 SCHULZ WAY,The Village of McClure,Sumter,Winslow,498000,3,2,1714,2 Car Garage,,28.79452055,-82.00739296,A,P,CVFnhR2G5hk,250780
S719.40,2096 SCHULZ WAY,The Village of McClure,Sumter,Winslow,672458,3,2,1743,2 Car Garage,,28.79548453,-82.00565739,A,P,,250519
S720.33,2301 SNODGRASS LN,The Village of McClure,Sumter,Jade,262500,2,2,1184,"1 Car, plus Golf Car Garage",,28.79731341,-82.01133807,A,P,,249712
S722.19,5740 SANBORN ST,The Village of McClure,Sumter,Winslow,685000,3,2,1806,"2 Car, plus Golf Car Garage",,28.79360603,-82.01173286,A,P,,250524
S973.30,3537 ESSEX COURT,The Village of Collier at Atwood Bungalows,Sumter,Winslow,672000,3,2,1738,2 Car Garage,,28.84743334,-82.03017779,A,P,,250507
S973.60,3554 FARRELL AVE,The Village of Collier at Atwood Bungalows,Sumter,Charlotte,484000,3,2,1484,2 Car Garage,,28.8469761,-82.02901532,A,P,,250496
S20V.49,2322 DEMARCO DR,The Village of Marsh Bend,Sumter,Jasmine,459000,3,2,1569,,,28.80431051,-82.01131191,A,P,lNFzDe7Rksk,250698
S20V.56,5300 DYER CT,The Village of Marsh Bend,Sumter,Alder,415000,3,2,1539,2 Car Garage,,28.80426353,-82.01039984,A,P,,250955
S22V.41,5422 ALFREDSON TER,The Village of Marsh Bend,Sumter,Jackson,549900,3,2,2339,"2 Car, plus Golf Car Garage",,28.8013405,-82.01331081,A,P,,248978
S29V.47,5060 SANWALD ST,The Village of Marsh Bend,Sumter,Jasmine,441000,3,2,1569,2 Car Garage,,28.81032026,-82.02453877,A,P,,250385
S723.33,5419 WINCHELL CT,The Village of Marsh Bend,Sumter,Bonifay,399000,3,2,1484,2 Car Garage,,28.80129372,-82.00885055,A,P,,250672
S724.49,5420 KATE CT,The Village of Marsh Bend,Sumter,Opal,285000,2,2,1227,"1 Car, plus Golf Car Garage",,28.80122709,-82.01173206,A,P,SDYjyvhZENk,250477
S725.28,5449 WEAVER AVE,The Village of Marsh Bend,Sumter,Jade,264967,2,2,1184,"1 Car, plus Golf Car Garage",,28.80087452,-82.0142451,A,P,,249867
S725.36,2445 SOPER ST,The Village of Marsh Bend,Sumter,Topaz,299900,2,2,1203,2 Car Garage,,28.80116453,-82.01514411,A,P,,250742
S729.10,2430 MARJA ST,The Village of Marsh Bend,Sumter,Charlotte,557000,3,2,1484,2 Car Garage,,28.8110549,-82.01456383,A,P,,249747
S728.18,5019 PRISCILLA LOOP,The Village of Marsh Bend,Sumter,Charlotte,549000,3,2,1503,2 Car Garage,,28.81144709,-82.02202696,A,P,,250609
S728.20,5009 PRISCILLA LOOP,The Village of Marsh Bend,Sumter,Winslow,624900,3,2,1985,"2 Car, plus Golf Car Garage",,28.81170242,-82.0220899,A,P,I8ds-0F5FCU,250187
S33V.22,5787 HENRY LOOP,The Village of Linden,Sumter,Indigo,525000,3,3,1860,"2 Car, plus Golf Car Garage",,28.7949517,-82.0022594,A,P,,250718
S33V.27,5773 HENRY LOOP,The Village of Linden,Sumter,Indigo,529900,3,3,1860,"2 Car, plus Golf Car Garage",,28.79505506,-82.00132561,A,P,,250311
S34V.4,1866 BEGAN PL,The Village of Linden,Sumter,Hudson,495000,3,2,1918,"2 Car, plus Golf Car Garage",,28.79689178,-81.9988544,A,P,,249793
S34V.7,1857 BEGAN PL,The Village of Linden,Sumter,Grand Rapids,519987,3,3,1959,"2 Car, plus Golf Car Garage",,28.79729004,-81.99864037,A,P,,250526
S43V.16,5936 STORMS AVE,The Village of Linden,Sumter,Aspen,849900,3,2,2131,"2 Car, plus Golf Car Garage",Swimming Pool,28.78898596,-82.00117941,A,P,jABwBB-BqMk,250295
S732.50,1946 RIEGER RD,The Village of Linden,Sumter,Arlington,650000,3,2,1646,"2 Car, plus Golf Car Garage",Swimming Pool,28.79643289,-82.00127292,A,P,P_d-opX8Xxw,249720
S734.23,1843 PASQUA PL,The Village of Linden,Sumter,Destin,465000,3,2,1791,2 Car Garage,,28.79599038,-81.99840625,A,P,,250813
S38V.55,1572 WILLIAMSON DR,The Village of Monarch Grove,Sumter,Mossy Oak,699000,3,3,1963,"2 Car, plus Golf Car Garage",,28.78781938,-81.99064798,A,P,,250736
S38V.86,1535 JENKS CT,The Village of Monarch Grove,Sumter,Sarasota,879500,3,2.5,2628,3 + Car Garage,,28.78729597,-81.98963189,A,P,84R9_TM3xUQ,250020
S41V.63,6036 DIJULIO TER,The Village of Monarch Grove,Sumter,Maybury,730000,3,2,1906,"2 Car, plus Golf Car Garage",Swimming Pool,28.78638231,-82.00245563,A,P,,250860
S42V.30,5848 FLINT LOOP,The Village of Monarch Grove,Sumter,Iris,899000,3,2,1914,"2 Car, plus Golf Car Garage",Swimming Pool,28.79016103,-81.99651446,A,P,,249436
S736.15,1808 TRIMARCHE TER,The Village of Monarch Grove,Sumter,Arlington,444900,3,2,1633,2 Car Garage,,28.78845873,-81.99726646,A,P,,250547
S736.23,1774 TRIMARCHE TER,The Village of Monarch Grove,Sumter,Charlotte,552500,3,2,1484,2 Car Garage,Swimming Pool,28.78872937,-81.99619998,A,P,k4KI-WSaavw,249947
S737.22,5986 SCARDINO ST,The Village of Monarch Grove,Sumter,Destin,369000,3,2,1786,2 Car Garage,,28.78787029,-82.00379509,A,P,,250809
S737.43,1994 CERNY CT,The Village of Monarch Grove,Sumter,Bonifay,375000,3,2,1484,2 Car Garage,,28.78836163,-82.00251175,A,P,,250090
S740.50,1711 ARNOLD RD,The Village of Monarch Grove,Sumter,Vineyard,254900,2,1,1073,"1 Car, plus Golf Car Garage",,28.78557697,-81.99464134,A,P,,250764
S738.10,6052 BUDNY AVE,The Village of Monarch Grove,Sumter,Opal,289000,2,2,1227,"1 Car, plus Golf Car Garage",,28.78621427,-82.00108973,A,P,,249986
S30A.11,4774 CORDER RUN,The Village of DeLuna,Sumter,Modified Designer,599000,3,3,1652,,,28.81687243,-82.0206691,A,P,PiCqSRI2N4A,249597
S31V.102,4814 STEELE PATH,The Village of DeLuna,Sumter,Aspen,749900,3,2,1914,3 + Car Garage,,28.81606414,-82.02387004,A,P,,250959
S730.7,4870 TATE GREGORY CT,The Village of DeLuna,Sumter,Emerald,319000,2,2,1266,"1 Car, plus Golf Car Garage",,28.81492845,-82.0250293,A,P,,249988
S117V.39,3037 LICCIARDELLO PATH,The Village of DeLuna,Sumter,Aspen,549000,3,2,1922,"2 Car, plus Golf Car Garage",,28.8243314,-82.03120223,A,P,,249104
S117V.130,3032 BRODEUR AVE,The Village of DeLuna,Sumter,Poplar,419900,3,2,1494,2 Car Garage,,28.82548604,-82.03095168,A,P,,250035
S118V.9,3192 JACQUELINE WAY,The Village of DeLuna,Sumter,Gardenia,739900,3,2,1956,"2 Car, plus Golf Car Garage",,28.82750089,-82.03510271,A,P,,250270
S119V.1,4577 WHITTINGTON CIR,The Village of DeLuna,Sumter,Woodside,869000,4,3,2276,"2 Car, plus Golf Car Garage",Swimming Pool,28.82416558,-82.03940591,A,P,,250890
S119V.11,4539 WHITTINGTON CIR,The Village of DeLuna,Sumter,Bougainvillea,379900,3,2,1392,2 Car Garage,,28.82275776,-82.03820499,A,P,,249566
S119V.44,4433 WHITTINGTON CIR,The Village of DeLuna,Sumter,Poplar,398000,3,2,1494,2 Car Garage,,28.82420961,-82.03496663,A,P,,249884
S120V.61,4438 DELBAGNO CT,The Village of DeLuna,Sumter,Jasmine,445000,3,2,1569,"2 Car, plus Golf Car Garage",,28.82529804,-82.03743041,A,P,,250504
S125V.17,3418 NISBET LOOP,The Village of DeLuna,Sumter,Jasmine,424976,3,2,1569,2 Car Garage,,28.82041099,-82.04147113,A,P,,250226
S125V.108,4681 WIGHTMAN CIR,The Village of DeLuna,Sumter,Mossy Oak,514900,3,3,1905,"2 Car, plus Golf Car Garage",,28.81966159,-82.04425825,A,P,,248022
S125V.142,3473 PARRIS PL,The Village of DeLuna,Sumter,Basswood,364500,3,2,1419,2 Car Garage,,28.82075041,-82.04311766,A,P,7CC7E5GHgdw,250052
S126V.17,4669 RAMSELL RD,The Village of DeLuna,Sumter,At Ease,382500,3,2,1472,2 Car Garage,,28.81987646,-82.03946162,A,P,5E75UE9XxMc,250229
S126V.42,4673 MONICA ST,The Village of DeLuna,Sumter,Anchor,389400,3,2,1547,"2 Car, plus Golf Car Garage",,28.81971617,-82.04019661,A,P,rsTxiLORCm4,249410
S133V.13,4200 COLLERETTE CT,The Village of DeLuna,Sumter,Ibis,749997,3,2,2112,"2 Car, plus Golf Car Garage",,28.83054447,-82.04175976,A,P,,248761
S133V.67,4193 BALCHARAN TER,The Village of DeLuna,Sumter,Zinnia,919900,3,3,1977,3 Car Garage,Swimming Pool,28.83149029,-82.04094635,A,P,,249684
S133V.98,3296 WIELENGA PL,The Village of DeLuna,Sumter,Indigo,959000,3,3,1869,"2 Car, plus Golf Car Garage",Swimming Pool,28.83111296,-82.03943726,A,P,i7nFuoXoenU,250841
S116V.4,4477 ELIJAH LOOP,The Village of DeLuna,Sumter,Charlotte,379900,3,2,1492,2 Car Garage,,28.824683,-82.02748948,A,P,,250278
S121V.34,3230 MABEL TER,The Village of DeLuna,Sumter,Emerald,299000,2,2,1266,,,28.82390459,-82.03633501,A,P,,250014
S122V.4,4386 WARNELL LN,The Village of DeLuna,Sumter,Ruby,269900,2,2,1154,"1 Car, plus Golf Car Garage",,28.82673856,-82.03924959,A,P,,249697
S136V.61,4085 SILVANA WAY,The Village of DeLuna,Sumter,Retreat,249000,2,2,971,"1 Car, plus Golf Car Garage",,28.83394003,-82.04463349,A,P,,249824
S137V.1,4173 SILVANA WAY,The Village of DeLuna,Sumter,Winslow-C,575000,3,2,1969,"2 Car, plus Golf Car Garage",,28.832067,-82.04409328,A,P,,249664
S130V.10,4296 GALE LN,The Village of DeLuna,Sumter,Ruby,318900,2,2,1154,2 Car Garage,,28.82882057,-82.03480033,A,P,,250614
S130V.31,3099 MELLE PL,The Village of DeLuna,Sumter,Topaz,274000,2,2,1223,2 Car Garage,,28.82913765,-82.03283186,A,P,lyNBo63vGdM,250821
S124V.11,4521 SAMANTHA CT,The Village of DeLuna,Sumter,Monroe,629900,3,2,1966,"2 Car, plus Golf Car Garage",,28.82340053,-82.03954247,A,P,,250111
S127V.42,3372 CLARA CT,The Village of DeLuna,Sumter,Moonstone,329000,2,2,1295,"2 Car, plus Golf Car Garage",,28.81875508,-82.04010833,A,P,,250949
S128V.33,4463 NOAH PL,The Village of DeLuna,Sumter,Charlotte,409900,3,2,1492,2 Car Garage,,28.82492488,-82.04114403,A,P,,249506
S44A.18,1069 WILDER PATH,The Village of Chitty Chatty,Sumter,Woodside,995000,4,3,2568,"2 Car, plus Golf Car Garage",,28.81585335,-81.97747685,A,P,s-Saex-scyk,250327
S44A.23,1031 WILDER PATH,The Village of Chitty Chatty,Sumter,Lantana,835000,3,2,2016,"2 Car, plus Golf Car Garage",,28.81609196,-81.97630499,A,P,2fMsWf9c4c4,250611
S44A.37,954 SUMNER LOOP,The Village of Chitty Chatty,Sumter,Bridgeport,749500,3,2.5,2067,"2 Car, plus Golf Car Garage",,28.81497943,-81.97383064,A,P,,249837
S741.14,947 COUTURE ST,The Village of Chitty Chatty,Sumter,Bonifay,389000,3,2,1484,2 Car Garage,,28.8142536,-81.97382774,A,P,tV_1vnIOXxI,249162
S741.16,955 COUTURE ST,The Village of Chitty Chatty,Sumter,Belmore,529727,3,2,1699,2 Car Garage,,28.81409289,-81.97403277,A,P,EaFnBSjvejM,249581
S741.21,4920 MACINTYRE LN,The Village of Chitty Chatty,Sumter,Bonifay,369000,3,2,1484,2 Car Garage,,28.8135695,-81.97399721,A,P,,248805
S743.2,4894 JOHN CRAMER CIR,The Village of Chitty Chatty,Sumter,Topaz,285900,2,2,1203,2 Car Garage,,28.81411446,-81.97239854,A,P,,250692
S744.49,974 JAY ST,The Village of Chitty Chatty,Sumter,Montclair,439000,3,2,1647,2 Car Garage,,28.8221519,-81.97458247,A,P,YFwNsXo6hgI,250754
S744.59,4654 HILES PL,The Village of Chitty Chatty,Sumter,Winslow,599621,3,2,1789,2 Car Garage,,28.8203783,-81.97312977,A,P,VFS2qXApQ1w,250740
S46V.132,5440 DRAY DR,The Village of Bradford,Sumter,Mossy Oak,549000,3,3,1905,"2 Car, plus Golf Car Garage",,28.80165835,-81.97524517,A,P,,250424
S46V.192,5449 BEDNARIK PL,The Village of Bradford,Sumter,Aspen,699000,3,2,1904,2 Car Garage,Swimming Pool,28.80092167,-81.97718619,A,P,RARc0uozSmY,248503
S46V.196,5417 BEDNARIK PL,The Village of Bradford,Sumter,Begonia,579900,3,2,2061,"2 Car, plus Golf Car Garage",,28.80161283,-81.9770646,A,P,,250790
S47V.97,5572 SHARPIN ST,The Village of Bradford,Sumter,Bougainvillea,374900,3,2,1392,"2 Car, plus Golf Car Garage",,28.79784666,-81.975162,A,P,,250966
S60V.10,5201 BUCK ST,The Village of Bradford,Sumter,Ottawa,1196000,3,3,1892,"2 Car, plus Golf Car Garage",Swimming Pool,28.8068991,-81.97904559,A,P,,250567
S60V.73,1160 CHARLENE PL,The Village of Bradford,Sumter,Newport,418000,3,2,1473,2 Car Garage,,28.80669333,-81.97955014,A,P,,249247
S60V.80,1174 TERI TER,The Village of Bradford,Sumter,Avondale,424900,3,2,1699,2 Car Garage,,28.80603037,-81.9799521,A,P,,249513
S66V.56,6009 SWICORD ST,The Village of Citrus Grove,Sumter,Avondale,584900,3,2,1696,"2 Car, plus Golf Car Garage",,28.78727969,-81.96385268,A,P,,250700
S67V.4,479 KAYLA CT,The Village of Citrus Grove,Sumter,Cottage,239000,1,1,828,"1 Car, plus Golf Car Garage",,28.78645961,-81.96030294,A,P,,249977
S67V.43,6067 GUY TER,The Village of Citrus Grove,Sumter,Nest,244900,2,2,971,,,28.78582169,-81.96023031,A,P,,250272
S58V.100,337 JAMESON LOOP,The Village of Citrus Grove,Sumter,Iris,495000,3,2,1914,"2 Car, plus Golf Car Garage",,28.78320608,-81.95588518,A,P,,250250
S71V.14,6144 GRASSO CIR,The Village of Citrus Grove,Sumter,Bridgeport,1075000,3,3.5,3436,3 Car Garage,,28.78440366,-81.96324468,A,P,-fYmNnFtytE,248492
S71V.116,6390 DANIELSON LOOP,The Village of Citrus Grove,Sumter,Iris,510000,3,2,1918,"2 Car, plus Golf Car Garage",,28.78272679,-81.96282758,A,P,,249337
S71V.132,6363 DANIELSON LOOP,The Village of Citrus Grove,Sumter,Tamarind,395000,3,2,1554,2 Car Garage,,28.78223742,-81.96380135,A,P,cI-ZU9eY5T0,250230
S71V.171,560 CAPUTO CT,The Village of Citrus Grove,Sumter,Indigo,559900,3,3,1869,"2 Car, plus Golf Car Garage",,28.78103683,-81.96291197,A,P,,250942
S71V.204,6352 MERHOTTEIN LOOP,The Village of Citrus Grove,Sumter,Woodside,989000,4,3,2451,3 + Car Garage,Swimming Pool,28.77945847,-81.96281809,A,P,S_7RWtvGlrM,249598
S74V.9,5980 MULLIGAN RUN,The Village of Citrus Grove,Sumter,Ivy-10,1595000,4,2,2592,3 Car Garage,Swimming Pool,28.78696346,-81.96636794,A,P,QdP4RFzAHu8,250776
S74V.83,659 BROADERICK CT,The Village of Citrus Grove,Sumter,Sycamore,405000,3,2,1836,2 Car Garage,,28.78644621,-81.96561924,A,P,,250969
S74V.116,6124 SINGH LN,The Village of Citrus Grove,Sumter,Loblolly,399900,3,2,1516,"2 Car, plus Golf Car Garage",,28.78424188,-81.96633733,A,P,9ZRTBGnnGBQ,250325
S74V.138,6075 MULLIGAN RUN,The Village of Citrus Grove,Sumter,Zinnia,925000,3,3,2037,3 + Car Garage,Swimming Pool,28.78298266,-81.9679879,A,P,h_aNsTSCkgg,250487
S68V.22,6226 DINGMAN WAY,The Village of Citrus Grove,Sumter,Bonifay,424990,3,2,1512,2 Car Garage,,28.78162549,-81.95716928,A,P,mVOsvH2-36U,250637
S68V.38,6225 DINGMAN WAY,The Village of Citrus Grove,Sumter,Haven,258900,2,2,963,"1 Car, plus Golf Car Garage",,28.78195687,-81.95699294,A,P,,249920
S70V.44,6262 SIVERSON TER,The Village of Citrus Grove,Sumter,Topaz,289500,2,2,1203,2 Car Garage,,28.78116751,-81.96063274,A,P,jmJk1Up2kFY,250918
S72V.19,652 PAXTON CT,The Village of Citrus Grove,Sumter,Grand Rapids,755000,3,3,2150,"2 Car, plus Golf Car Garage",,28.78028299,-81.96544548,A,P,,248923
S72V.34,594 NIELSEN PL,The Village of Citrus Grove,Sumter,Hillsdale,635000,3,3,1905,"2 Car, plus Golf Car Garage",,28.77997746,-81.96368648,A,P,mBHrgzes7ag,250831
S13F.88,5654 BARNHILL LN,The Village of Hammock at Fenney,Sumter,Mossy Oak,599000,3,3,1905,"2 Car, plus Golf Car Garage",,28.79587678,-82.04593968,A,P,,250909
S139V.32,3801 STEPHANIE WAY,The Village of Hammock at Fenney,Sumter,About Time,309850,2,2,1148,"1 Car, plus Golf Car Garage",,28.79021707,-82.05301344,A,P,,250128
S140V.17,5933 PHEIL PATH,The Village of Hammock at Fenney,Sumter,Ivy-10,1549900,4,2,2728,3 Car Garage,Swimming Pool,28.7884972,-82.05006466,A,P,DC_hmNaHGsI,250886
S140V.76,3759 COYNE LOOP,The Village of Hammock at Fenney,Sumter,Laurel Oak,985000,3,2,2446,"2 Car, plus Golf Car Garage",,28.7901871,-82.05119994,A,P,,249209
S628.21,5766 MARROT TER,The Village of Hammock at Fenney,Sumter,Charlotte,545900,3,2,1492,2 Car Garage,,28.79342991,-82.05112531,A,P,,249417
S628.34,5746 BRENNAN CT,The Village of Hammock at Fenney,Sumter,Avondale,429900,3,2,1699,2 Car Garage,,28.79390237,-82.05029105,A,P,,249993
S138V.70,3822 WENK PL,The Village of Hammock at Fenney,Sumter,Haven,259500,2,2,963,"1 Car, plus Golf Car Garage",,28.79201598,-82.05313183,A,P,,250938
S79V.1,5829 JULIAN LOOP,The Village of Hawkins,Sumter,Hillsdale,584900,3,3,1905,"2 Car, plus Golf Car Garage",,28.79168443,-81.98144729,A,P,,250796
S82V.24,5668 BRETT WAY,The Village of Hawkins,Sumter,Modified Designer,649900,3,3,1872,3 Car Garage,,28.79585203,-81.9825954,A,P,,250100
S88V.51,1349 FRAZIER WAY,The Village of Hawkins,Sumter,Linden,1299000,3,3,2531,"2 Car, plus Golf Car Garage",Swimming Pool,28.79405342,-81.98468348,A,P,FOS-B8S6Les,250330
S88V.81,1328 FRANCESCA PL,The Village of Hawkins,Sumter,Tall Pine,359295,3,2,1459,2 Car Garage,,28.7930919,-81.98417087,A,P,-ZO6mFrrqT0,249621
S88V.126,5756 JOSEPHINE CT,The Village of Hawkins,Sumter,Whispering Pine,419900,3,2,1694,2 Car Garage,,28.79351538,-81.98724934,A,P,,250527
S94V.24,5565 MELVIN DR,The Village of Hawkins,Sumter,Iris,864900,3,2,2064,"2 Car, plus Golf Car Garage",,28.79817068,-81.99145846,A,P,BFEz2w1J0jA,250178
S94V.32,1597 WAYCROSS PL,The Village of Hawkins,Sumter,Wisteria,415000,3,2,1564,2 Car Garage,,28.79733016,-81.99178001,A,P,,249915
S94V.59,5684 MATANZAS LOOP,The Village of Hawkins,Sumter,Tall Pine,439900,3,2,1459,2 Car Garage,,28.79494677,-81.99021729,A,P,05fGiHKKScU,250617
S83V.15,5532 BRETT WAY,The Village of Hawkins,Sumter,Ottawa,725000,3,3,1901,"2 Car, plus Golf Car Garage",,28.79927891,-81.98091032,A,P,kciEB3V_3hQ,250490
S85V.22,1341 DENAUD PL,The Village of Hawkins,Sumter,Utopia,284900,2,2,961,,,28.79941422,-81.98436658,A,P,,250695
S89V.18,1296 MIZELL AVE,The Village of Hawkins,Sumter,Haven,259500,2,2,963,"1 Car, plus Golf Car Garage",,28.79009876,-81.98332306,A,P,,249780
S90V.29,5816 EOLA PL,The Village of Hawkins,Sumter,Montclair,484900,3,2,1647,2 Car Garage,,28.7920973,-81.9868347,A,P,,250931
S91V.44,1472 EMMA PL,The Village of Hawkins,Sumter,Haven,254117,2,2,979,"1 Car, plus Golf Car Garage",,28.79266834,-81.98809752,A,P,,250098
S93V.26,5689 VIRGIL PL,The Village of Hawkins,Sumter,Topaz,318900,2,2,1223,2 Car Garage,,28.79458034,-81.99062406,A,P,,250009
S75V.15,837 HUBBARD LOOP,The Village of Cason Hammock,Sumter,Indigo,1599900,3,3,2013,3 Car Garage,,28.78892683,-81.97073725,A,P,RTKQoDYz3-E,249440
S77V.82,881 BOWDEN RD,The Village of Cason Hammock,Sumter,Jasmine,675000,3,2,1569,2 Car Garage,Swimming Pool,28.7864592,-81.97333774,A,P,,249864
S77V.102,1077 OUTRIDGE LOOP,The Village of Cason Hammock,Sumter,Zinnia,549900,3,3,1977,"2 Car, plus Golf Car Garage",,28.78568688,-81.97268075,A,P,8xpQiDjP0vQ,248841
S78V.11,5991 HOLTON AVE,The Village of Cason Hammock,Sumter,Eaton,479900,3,2,1645,2 Car Garage,,28.78761395,-81.975762,A,P,,249220
