ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S134V.4,3391 MILA LOOP,The Village of DeLuna,Sumter,Charlotte,399000,3,2,1492,2 Car Garage,,28.83321393,-82.04110463,A,P,,247915,
L70V.22,7275 TRUDY TER,The Village of Lake Denham,Lake,Winslow-C,599000,3,2,1970,"2 Car, plus Golf Car Garage",,28.75591967,-81.92490499,A,P,z7mX9b7KNrI,247890,
S97V.4,1943 FRASER CT,The Village of St. Johns,Sumter,Winslow-C,779000,3,2,1969,"2 Car, plus Golf Car Garage",Swimming Pool,28.80470255,-82.00079939,A,P,iD6TIlAOYic,249208,
