ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
L61V.7,1606 RHOADS CT,The Village of Lake Denham,Lake,Charlotte,379000,3,2.0,1499,2 Car Garage,,28.75926079,-81.94019416,A,P,Bdo4_Vrb9TE,249273,
S651.19,2739 COLLINGTON DR,The Village of Lynnhaven,Sumter,Colony,260000,2,2.0,1156,"1 Car, plus Golf Car Garage",,28.91446861,-82.02328805,A,P,,249953,
S109.106,1351 DUNCAN DR,The Village of Virginia Trace,Sumter,Gardenia,724900,3,2.0,2359,2 Car Garage,,28.89933289,-81.97049542,A,P,,249731,
