ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
S844.14,1227 CADIZ TER,The Village Hacienda,Sumter,Charlotte,575000,3,2.0,1497,2 Car Garage,,28.94393464,-81.96294253,A,P,,248973,
L78.49,108 CHERRY BLOSSOM LN,Spring Arbor - Family Neighborhood,Lake,Houston,349000,4,2.0,1754,2 Car Garage,,28.91703453,-81.95352848,A,P,,249926,
S68.26,1088 BLYTHE WAY,The Village of Summerhill,Sumter,Amarillo,319000,3,2.0,1392,2 Car Garage,,28.94054344,-82.01273888,A,P,,248915,
S115.320,647 MALLORY HILL DR,The Village of Mallory Square,Sumter,Jasmine,439000,3,2.0,1535,2 Car Garage,,28.89785599,-81.96503816,A,P,,249284,
L83V.5,483 VERLANDER ST,The Village of Dabney,Lake,Isabella,869000,3,3.0,2027,"2 Car, plus Golf Car Garage",Swimming Pool,28.7506601,-81.90962133,A,P,7n0UoPPPfZE,250083,
