ULIKey,Address,Village,County,Model,Price,Bedrooms,Baths,SquareFeet,Garage,Pool,Latitude,Longitude,Status,SaleType,YouTubeVideoId,VLSNumber,OwnerName
L35.115,3208 MARKWARD DR,The Village of Pine Ridge,Lake,Jasmine,459000,3,2,1653,"2 Car, plus Golf Car Garage",,28.85537394,-81.94282505,A,P,,248452,
S71V.202,6362 MERHOTTEIN LOOP,The Village of Citrus Grove,Sumter,Loblolly,424900,3,2,1516,"2 Car, plus Golf Car Garage",,28.77985981,-81.96260798,A,P,,249280,
S4M.27,7332 CATINAZZO CT,Middleton - Family Neighborhood,Sumter,Follow the Leader,248500,2,2,975,"1 Car, plus Golf Car Garage",,28.75502836,-82.01769454,A,P,,250189,
